"ASV","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV9459","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Diaphorobacter",
"ASV9460","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Sedimentibacter",
"ASV9461","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Fastidiosipila",
"ASV9462","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Mucinivorans",
"ASV9463","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","28-4",
"ASV9464","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Dysgonomonas",
"ASV9465","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group",
"ASV9466","Bacteria","Bacteroidetes","Bacteroidia","SM1A07",,,
"ASV9467","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Anaerovorax",
"ASV9468","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae",,
"ASV9469","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Rubrivivax",
"ASV9470","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter",
"ASV9471","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Alcaligenes","faecalis"
"ASV9472","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus",
"ASV9473","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",,,
"ASV9474","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",
"ASV9475","Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","Candidatus_Paracaedibacter",
"ASV9476","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter",
"ASV9477","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinifilaceae","Odoribacter",
"ASV9478","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-004",
"ASV9479","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax",
"ASV9480","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",
"ASV9481","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Micropruina",
"ASV9482","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",
"ASV9483","Bacteria","Chlamydiae","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia",
"ASV9484","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Chitinibacteraceae","Formivibrio",
"ASV9485","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Paludibacteraceae","Paludibacter",
"ASV9486","Bacteria",,,,,,
"ASV9487","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",
"ASV9488","Bacteria","Acidobacteria","Blastocatellia_(Subgroup_4)","Blastocatellales","Blastocatellaceae","Blastocatella",
"ASV9489","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella",
"ASV9490","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","zavarzinii"
"ASV9491","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Micropruina",
"ASV9492","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas",
"ASV9493","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","blasticus"
"ASV9494","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae",,
"ASV9495","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Hydrogenophaga","intermedia"
"ASV9496","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",
"ASV9497","Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast",,,
"ASV9498","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","UKL13-1",
"ASV9499","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae",,
"ASV9500","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum",
"ASV9501","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales",,,
"ASV9502","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propioniciclava",
"ASV9503","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Ferribacterium",
"ASV9504","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter","ruminantium"
"ASV9505","Bacteria","Bacteroidetes","Ignavibacteria","OPB56",,,
"ASV9506","Bacteria","Proteobacteria","Deltaproteobacteria","Deltaproteobacteria_Incertae_Sedis","Syntrophorhabdaceae","Syntrophorhabdus",
"ASV9507","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",
"ASV9508","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Megasphaera",
"ASV9509","Bacteria","Tenericutes","Mollicutes","Mollicutes_RF39",,,
"ASV9510","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",
"ASV9511","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Sedimentibacter",
"ASV9512","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Dechloromonas",
"ASV9513","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",
"ASV9514","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","XBB1006",
"ASV9515","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",
"ASV9516","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Oxalobacter","formigenes"
"ASV9517","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group",
"ASV9518","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus",
"ASV9519","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",,
"ASV9520","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",,
"ASV9521","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Paludisphaera",
"ASV9522","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae",,
"ASV9523","Bacteria","Acidobacteria","Holophagae","Holophagales","Holophagaceae",,
"ASV9524","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",,
"ASV9525","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",
"ASV9526","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17",,
"ASV9527","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_NK4A214_group",
"ASV9528","Bacteria","Proteobacteria","Alphaproteobacteria",,,,
"ASV9529","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Paludisphaera",
"ASV9530","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",
"ASV9531","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",
"ASV9532","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerofilum",
"ASV9533","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophaceae","Syntrophus",
"ASV9534","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Nitrosomonas","europaea"
"ASV9535","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",,
"ASV9536","Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae",,
"ASV9537","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Blfdi19",,
"ASV9538","Bacteria","Chloroflexi","Anaerolineae","20-Jan",,,
"ASV9539","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae",,
"ASV9540","Bacteria","Bacteroidetes","Ignavibacteria","SJA-28",,,
"ASV9541","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","Pseudohongiella",
"ASV9542","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Caproiciproducens",
"ASV9543","Bacteria","Cloacimonetes","Cloacimonadia","Cloacimonadales","Cloacimonadaceae",,
"ASV9544","Bacteria","Proteobacteria","Gammaproteobacteria","CCM19a",,,
"ASV9545","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",,
"ASV9546","Bacteria","Acidobacteria","Blastocatellia_(Subgroup_4)",,,,
"ASV9547","Bacteria","Planctomycetes","Phycisphaerae","CCM11a",,,
"ASV9548","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",,,
"ASV9549","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobium",
"ASV9550","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Proteiniphilum",
"ASV9551","Bacteria","Firmicutes","Clostridia","Clostridiales","Defluviitaleaceae","Defluviitaleaceae_UCG-011",
"ASV9552","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Candidatus_Berkiella",
"ASV9553","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobium",
"ASV9554","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Atopostipes",
"ASV9555","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax",
"ASV9556","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Alkanindiges",
"ASV9557","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)_clade",
"ASV9558","Bacteria","Firmicutes","Clostridia","Clostridiales",,,
"ASV9559","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter",
"ASV9560","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfonema",
"ASV9561","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","aeruginosa"
"ASV9562","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",,
"ASV9563","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",
"ASV9564","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",,,
"ASV9565","Bacteria","Cloacimonetes","Cloacimonadia","Cloacimonadales",,,
"ASV9566","Bacteria","Proteobacteria","Deltaproteobacteria",,,,
"ASV9567","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus_1",
"ASV9568","Bacteria","Acidobacteria","Holophagae","Holophagales","Holophagaceae",,
"ASV9569","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis",
"ASV9570","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Leadbetterella",
"ASV9571","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Hydrogenophaga",
"ASV9572","Bacteria","Patescibacteria","Microgenomatia","Candidatus_Shapirobacteria",,,
"ASV9573","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolinea",
"ASV9574","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae",,
"ASV9575","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae",,
"ASV9576","Bacteria","Cloacimonetes","Cloacimonadia","Cloacimonadales","MSBL8",,
"ASV9577","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Sporomusa",
"ASV9578","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Rheinheimera",
"ASV9579","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas",
"ASV9580","Bacteria",,,,,,
"ASV9581","Bacteria","Chloroflexi","Anaerolineae","SJA-15",,,
"ASV9582","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia",
"ASV9583","Bacteria","Chloroflexi","Dehalococcoidia","GIF9","AB-539-J10",,
"ASV9584","Bacteria","Bacteroidetes","Ignavibacteria","SJA-28",,,
"ASV9585","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_NK4A214_group",
"ASV9586","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","cheonanense"
"ASV9587","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",,
"ASV9588","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus_1",
"ASV9589","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_12",
"ASV9590","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Hydrogenophilaceae",,
"ASV9591","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7_clade",
"ASV9592","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","conjunctum"
"ASV9593","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfuricurvum",
"ASV9594","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum",
"ASV9595","Bacteria","Proteobacteria","Gammaproteobacteria","R7C24",,,
"ASV9596","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales",,,
"ASV9597","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",
"ASV9598","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","dokdonensis"
"ASV9599","Bacteria","Planctomycetes","OM190",,,,
"ASV9600","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Zoogloea",
"ASV9601","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Anaerovorax",
"ASV9602","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Aminomonas",
"ASV9603","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinilabiliaceae",,
"ASV9604","Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_Incertae_Sedis","Unknown_Family",,
"ASV9605","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophaceae","Smithella",
"ASV9606","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_1",
"ASV9607","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus",
"ASV9608","Bacteria","Proteobacteria","Gammaproteobacteria","Competibacterales","Competibacteraceae","Plasticicumulans",
"ASV9609","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Neisseriaceae",,
"ASV9610","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Bernardetiaceae","Bernardetia",
"ASV9611","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas","tolerans"
"ASV9612","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales",,,
"ASV9613","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_5",
"ASV9614","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",,
"ASV9615","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",
"ASV9616","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",
"ASV9617","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",
"ASV9618","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",
"ASV9619","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae",,
"ASV9620","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","flevense"
"ASV9621","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Aestuariimicrobium",
"ASV9622","Bacteria","Patescibacteria","Parcubacteria",,,,
"ASV9623","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",
"ASV9624","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",,
"ASV9625","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae",,
"ASV9626","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae",,
"ASV9627","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",
"ASV9628","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Ferribacterium",
"ASV9629","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",
"ASV9630","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudorhodobacter",
"ASV9631","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XII","Fusibacter",
"ASV9632","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",
"ASV9633","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia",
"ASV9634","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",
"ASV9635","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",
"ASV9636","Bacteria","Kiritimatiellaeota","Kiritimatiellae","WCHB1-41",,,
"ASV9637","Bacteria","Deferribacteres","Deferribacteres","Deferribacterales","Deferribacteraceae","Seleniivibrio",
"ASV9638","Bacteria","Thermotogae","Thermotogae","Kosmotogales","Kosmotogaceae","Mesotoga","infera"
"ASV9639","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae",,
"ASV9640","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Pelosinus",
"ASV9641","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","halperniae"
"ASV9642","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",,
"ASV9643","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",
"ASV9644","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Peptoniphilus",
"ASV9645","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter",
"ASV9646","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_AC2044_group",
"ASV9647","Bacteria","Bacteroidetes","Ignavibacteria","SJA-28",,,
"ASV9648","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Paludisphaera",
"ASV9649","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Sneathia",
"ASV9650","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","UKL13-1",
